xref_id,type,contents,text,id,section,div,p,s,ref,doi,reftext,warning,bad,good,expanded,query,answer,time,tokens
b20,bibr,"Lakens, 2022)","Often, it is difficult to determine the effect size for a priori power analyses and so researchers can consider initially conducting a hypothesis-generating or exploratory study followed by a high-powered replication study that confirms the results (see more information about sample size justification and a priori power analyses in Lakens, 2022).",paper_921,discussion,14,13,3,Lakens D (2022). “Sample size justification.” _Collabra: Psychology_. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.,10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","In sum, the results of the p-curve analyses and the fact that there are many published reports with results that are not statistically significant should give everyone pause about the reliability and accuracy of results based on the emotional Stroop task in the eating disorders literature. Accordingly, there is a need for high-powered (i.e., at least 80%; Bakker et al., 2016) pre-registered research. Often, it is difficult to determine the effect size for a priori power analyses and so researchers can consider initially conducting a hypothesis-generating or exploratory study followed by a high-powered replication study that confirms the results (see more information about sample size justification and a priori power analyses in Lakens, 2022). The research conducted by Tabri and Palmer (2020) using the emotional Stroop task in the context of eating disorders provides an example of this approach with pre-registration.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.034499688,367
b23,bibr,"(Daniël, 2022)","The final data was collected from 582 (the sample size would provide sufficient power according to justifications for the sample size in a study (Daniël, 2022) and the priori sample size (n = 105) calculation conducted via Gpower [effect size was set at 0.2 (medium), α = 0.5, β = 0.95)] senior high school students in Henan, China in September 2021.",paper_925,method,3,1,1,"Daniël L (2022). “Sample size justification.” _Collabra. Psychology_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","The final data was collected from 582 (the sample size would provide sufficient power according to justifications for the sample size in a study (Daniël, 2022) and the priori sample size (n = 105) calculation conducted via Gpower [effect size was set at 0.2 (medium), α = 0.5, β = 0.95)] senior high school students in Henan, China in September 2021. The participants, with a mean age of 16.8 (SD = 0.9) years, included 289 girls (48.3%) and 310 boys (51.7%). Among these participants, 347 were from Grade 12, 176 from Grade 11, and 72 from Grade 10. The study was approved by the Ethics Committee of the institution and carried out following the approved guidelines and regulations. The written informed assent was obtained from the participants and the written informed consent was obtained from the student's guardians. And all participants were paid for their participation.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.048521778,398
b16,bibr,"(Lakens, 2022)","Psychophysics utilizes precise measurement techniques and focuses on effects that are generally large and stable across participants (e.g., Baker et al., 2018); thus, our sample sizes, which were no different from those in previous similar studies (e.g., Gheorghiu et al., 2016), were deemed adequate in this context (Lakens, 2022).",paper_926,method,3,1,4,"Lakens D (2022). “Sample size justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","In Experiment 1, a total of 21 participants were tested, but three of them were excluded due to poor overall performance (below 55%). This left 18 participants in the sample (two males, age range: 19-29 years, M = 22, SD = 2). In Experiment 2, there were 26 participants (eight males): 14 younger adults (age range: 20-27 years; M = 22, SD = 2) and 12 older adults (age range: 60-69 years; M = 65, SD = 3). Psychophysics utilizes precise measurement techniques and focuses on effects that are generally large and stable across participants (e.g., Baker et al., 2018); thus, our sample sizes, which were no different from those in previous similar studies (e.g., Gheorghiu et al., 2016), were deemed adequate in this context (Lakens, 2022).","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.035271675,384
b22,bibr,(23),This sample size is deemed sufficient for an 11-item scale (23).,paper_930,results,6,1,5,"Lakens D (2022). “Sample size justification.” _Collabra Psychol_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.",Internal consistency was evaluated for all items in the scale. The analysis yielded an alpha estimate of 0.84. A principalcomponents factor analysis was then conducted on the 11 items. One hundred and thirty-five first responder sample. This sample size is deemed sufficient for an 11-item scale (23).,"The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.033579737,245
b13,bibr,"(Lakens, 2022)","Across all three replication experiments, we chose sample sizes that would ensure high statistical power to detect not only effect sizes of the magnitude originally reported by Smith et al. (2019), but also to detect minimum effect sizes of interest (Lakens, 2022).",paper_932,method,4,1,5,"Lakens D (2022). “Sample Size Justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Experiments 1 and 3 were conducted independently at Trent University in collaboration with the University of Waterloo and Bishop's University, while Experiment 2 was conducted by a group of researchers at Texas A&M University-Commerce in collaboration with the US Army Research Laboratory. After data collection was completed for Experiment 1, the two groups of researchers became aware of each others' mutual interest in replicating Smith et al.'s (2019) experiments. Both groups of researchers thus decided to conduct an international multiuniversity and pre-registered replication of Smith et al.'s experiments to better understand the true nature of the effect of posture on cognition. As a result, the reader will notice slight differences across the study protocols (e.g., whether demographic information was collected or not). Across all three replication experiments, we chose sample sizes that would ensure high statistical power to detect not only effect sizes of the magnitude originally reported by Smith et al. (2019), but also to detect minimum effect sizes of interest (Lakens, 2022). Table 1 summarizes the originally reported effect sizes of the Smith et al. experimental paradigms, as well as the minimum effect sizes of interest (in addition to their corresponding statistical power) for the current replication work. Statistical power was calculated for repeated trials (Goulet & Cousineau, 2019) using SuperPower (Lakens & Caldwell, 2021; Supplemental Materials on <https://osf.io/kwrjd>). The minimum effect sizes of interest in the replication experiments fall within the upper end of the small range. This is a fraction of the effect sizes originally reported in Smith et al., which were in the medium-to-large range. Consequently, the minimum effect sizes of interest provide lower boundaries for estimating statistical power.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.047172013,542
b64,bibr,"(Lakens, 2022)","Small sample sizes result in greater chance of type II error (Lakens, 2022).",paper_934,discussion,24,3,2,"Lakens D (2022). “Sample Size Justification.” _Collabra: Psychology_, *8*(1). doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Our samples were also small, which limited the ability of our analysis to identify significant differences in depression symptoms scores between a number of groups. Small sample sizes result in greater chance of type II error (Lakens, 2022). This means that the visible difference in depression symptoms scores may in fact represent real effects despite not reaching statistical significance (see Wasserstein, Schirm, & Lazar, 2019). It is for this reason that we emphasize effect sizes.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.027316493,277
b26,bibr,[27],"However, post hoc power analysis has limitations: its outcome depends on the detected effect size, which may not reflect the true effect size in population [27].",paper_940,method,10,1,4,"Lakens D (2021). “Sample size justification.” _Collabra Psychol_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Due to the sampling plan, it was only possible to perform a post hoc power analysis. According to the power analysis conducted using the G*Power 3.1 software [26] (for the current single-group model of analysis, which included four variables, two-point measurements with the assumed average correlation between the measurements of 0.50, non-sphericity correction = 1.00, and alpha = 0.95), the current sample size of 85 participants had 0.44, 0.91, 0.99, and 1.00 power to detect an effect size of f = 0.10, 0.91, f = 0.18, f = 0.25, and f = 0.40, respectively. It was assumed that f = 0.10 indicated a small effect, f = 0.18 indicated a small-to-medium effect, f = 0.25 indicated a medium effect, and f = 0.40 indicated a large effect. However, post hoc power analysis has limitations: its outcome depends on the detected effect size, which may not reflect the true effect size in population [27].","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.038389094,426
b35,bibr,[36],"We determined our effect size of interest based on Cohen's heuristic, which defines a medium effect size as something visible to the naked eye of the careful observer [34,35] and the guidelines proposed by Lakens [36] who suggest calculating an experimental sample size based on the minimum effect size of interest.",paper_941,method,6,2,5,"Lakens D (2022). “Sample Size Justification.” _Collabra Psychol_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","The sample size was determined a priori, with a power analysis conducted with the ""pwr"" package on R [32,33]. To compute sample size, we assumed a power of 0.8, and a significance level of p = 0.05 (two-tailed). Effect size was set at r = 0.3, as this should indicate a medium effect size. We defined r = 0.3 as the smallest effect size of interest, in the context of this study. We determined our effect size of interest based on Cohen's heuristic, which defines a medium effect size as something visible to the naked eye of the careful observer [34,35] and the guidelines proposed by Lakens [36] who suggest calculating an experimental sample size based on the minimum effect size of interest. The results of our power analysis suggested a sample of 85 participants.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.033536399,362
b42,bibr,(43),Simulation-based power analyses (43) for hypotheses H1a through H1g (19) and H3a through H3g (20) were conducted after data collection but before data was accessed.,paper_943,method,20,1,1,"Lakens D (2022). “Sample size justification.” _Collabra Psychol_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Simulation-based power analyses (43) for hypotheses H1a through H1g (19) and H3a through H3g (20) were conducted after data collection but before data was accessed. The simulation-based approach was chosen due to the absence of parameters in the literature on COVID-19 related changes in solitude. In order to obtain the power estimates for hypotheses H1a through H1g, data were used from 1167 participants who provided ESM data when alone at T0 but did not re-enter the study at T1. Similarly, data from 1026 participants who provided ESM data when alone at T0 but did not re-enter the study at T2 were used to obtain the power estimates for hypotheses H3a through H3g. For all hypotheses, data were simulated based on a range of plausible increases or decreases from T0 to T1 or T2 according to the direction of the hypothesis. For H1b through H1g and H3b through H3g, data were simulated for increases or decreases of 1%, 5%, 10%, 15% and 20%. For H1a and H3a, increases of 25%, 30%, 35%, 40%, 45% and 50% were added based on previous reports of sharp decreases in adolescent social interactions from T0 to T1 in the same sample (2). For every effect size, 1000 datasets were simulated and analysed with linear regression models (H1a and H3a) or linear mixedeffects regression models (H1b through H1g and H3b through H3g). The proportion of datasets in which each null hypothesis was rejected at α < .007 (Bonferroni-corrected, initial α = .05) was taken as the power of a specific effect size. For H1a, there was sufficient power to detect increases of 40% and above. For H1b through H1g, there was sufficient power to detect increases or decreases of 5% and above. For H3A, there was sufficient power to detect increases of 30% and above. For H3b through H3g, there was sufficient power to detect in-or decreases of 5% and above.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.05917539,649
b48,bibr,48,"Women have been shown to vary regarding learning and memory in general and sleep-dependent consolidation specifically across the menstrual cycle 46 and the high time intensity of sleep research constrains the possibility of increasing power by increasing the sample size 47,48 .",paper_945,method,2,1,3,"Lakens D (2022). “Sample size justification.” _Collabra Psychol_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Participants. Twenty-five healthy young men aged between 18 and 30 years (24.20 ± 3.53) took part in the study. Women have been shown to vary regarding learning and memory in general and sleep-dependent consolidation specifically across the menstrual cycle 46 and the high time intensity of sleep research constrains the possibility of increasing power by increasing the sample size 47,48 . Therefore, men were chosen for this study to reduce the variance in the sample, which optimised statistical power under these constraints 49 . Notably, simply adding twenty-five women to our sample would not enable us to robustly detect differences between men and women since this would be a between-within as well as a higher order interaction effect that would most likely require many more participants to detect 50 . Participants were non-smokers, fluent in English, not currently under medication and did not have any physical or mental disorders. They all reported having a regular sleep schedule, going to bed before midnight (11:18 p.m. ± 47 min) and waking up before 8:00 a.m. (7:41 a.m. ± 47 min). In addition, participants did not work during night shifts and were not diagnosed with sleep disorders and they did not travel across time zones. Finally, they did not report any stressful events such as exams or deadlines before or during the experiment. The experiment was approved by the UCL ethics committee (ID number: 8951/002) and all research was performed in accordance with relevant guidelines and regulations. Written informed consent was obtained from each participant before starting the experiment. Participants were compensated financially for their participation.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.053987907,516
b13,bibr,Lakens (2022),"Finally, Lakens (2022) claims that one of the methods for determining the sample size consists in planning for results precision.",paper_947,intro,1,11,1,"Lakens D (2022). “Sample size justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Finally, Lakens (2022) claims that one of the methods for determining the sample size consists in planning for results precision. In more detail, the sample size based on precision requires the collection of data to achieve the desired width of the confidence interval around the parameter estimate. This decision should be taken considering previous experimental results and the nature of the test itself. This approach will be considered in this study, taking into account the particular characteristics of BMAT results.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.03464644,276
b23,bibr,Lakens (2022),"Perhaps the most common and effective way to boost power is to increase sample size. Lakens (2022) describes several approaches for determining sample size, including conducting an a priori power analysis.",paper_954,NA,NA,NA,NA,"Lakens D (2022). “Sample size justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Perhaps the most common and effective way to boost power is to increase sample size. Lakens (2022) describes several approaches for determining sample size, including conducting an a priori power analysis.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.036794994,223
